Cod_Provincia,Fecha,OCUPADAS_COVID19
5,2021-03-18,14
5,2021-03-19,13
5,2021-03-20,13
5,2021-03-21,13
5,2021-03-22,16
5,2021-03-23,18
5,2021-03-24,18
5,2021-03-25,17
5,2021-03-26,16
5,2021-03-27,16
5,2021-03-28,15
5,2021-03-29,13
5,2021-03-30,15
5,2021-03-31,14
5,2021-04-01,15
5,2021-04-02,14
5,2021-04-03,14
5,2021-04-04,14
5,2021-04-05,16
5,2021-04-06,19
5,2021-04-07,16
5,2021-04-08,19
5,2021-04-09,17
5,2021-04-10,17
5,2021-04-11,20
5,2021-04-12,18
5,2021-04-13,18
5,2021-04-14,17
5,2021-04-15,18
5,2021-04-16,16
5,2021-04-17,16
5,2021-04-18,18
5,2021-04-19,17
5,2021-04-20,22
5,2021-04-21,22
5,2021-04-22,20
5,2021-04-23,21
5,2021-04-24,21
5,2021-04-25,24
5,2021-04-26,23
5,2021-04-27,22
5,2021-04-28,23
5,2021-04-29,20
5,2021-04-30,18
5,2021-05-01,18
5,2021-05-02,21
5,2021-05-03,23
5,2021-05-04,22
5,2021-05-05,24
5,2021-05-06,20
5,2021-05-07,21
5,2021-05-08,21
5,2021-05-09,21
6,2020-08-19,33
6,2020-08-20,23
6,2020-08-21,23
6,2020-08-22,23
6,2020-08-23,28
6,2020-08-24,31
6,2020-08-25,29
6,2020-08-26,29
6,2020-08-27,34
6,2020-08-28,33
6,2020-08-29,29
6,2020-08-30,29
6,2020-08-31,35
6,2020-09-01,33
6,2020-09-02,35
6,2020-09-03,36
6,2020-09-04,36
6,2020-09-05,38
6,2020-09-06,48
6,2020-09-07,48
6,2020-09-08,48
6,2020-09-09,48
6,2020-09-10,62
6,2020-09-11,56
6,2020-09-12,56
6,2020-09-13,70
6,2020-09-14,72
6,2020-09-15,77
6,2020-09-16,76
6,2020-09-17,76
6,2020-09-18,86
6,2020-09-19,86
6,2020-09-20,103
6,2020-09-21,106
6,2020-09-22,106
6,2020-09-23,116
6,2020-09-24,120
6,2020-09-25,159
6,2020-09-26,159
6,2020-09-27,136
6,2020-09-28,129
6,2020-09-29,123
6,2020-09-30,122
6,2020-10-01,109
6,2020-10-02,99
6,2020-10-03,100
6,2020-10-04,106
6,2020-10-05,101
6,2020-10-06,104
6,2020-10-07,98
6,2020-10-08,92
6,2020-10-09,103
6,2020-10-10,100
6,2020-10-11,108
6,2020-10-12,113
6,2020-10-13,106
6,2020-10-14,109
6,2020-10-15,113
6,2020-10-16,108
6,2020-10-17,111
6,2020-10-18,125
6,2020-10-19,137
6,2020-10-20,149
6,2020-10-21,155
6,2020-10-22,112
6,2020-10-23,182
6,2020-10-24,182
6,2020-10-25,220
6,2020-10-26,213
6,2020-10-27,228
6,2020-10-28,225
6,2020-10-29,227
6,2020-10-30,222
6,2020-10-31,213
6,2020-11-01,237
6,2020-11-02,262
6,2020-11-03,282
6,2020-11-04,281
6,2020-11-05,278
6,2020-11-06,275
6,2020-11-07,275
6,2020-11-08,285
6,2020-11-09,296
6,2020-11-10,279
6,2020-11-11,252
6,2020-11-12,249
6,2020-11-13,217
6,2020-11-14,208
6,2020-11-15,226
6,2020-11-16,219
6,2020-11-17,227
6,2020-11-18,213
6,2020-11-19,217
6,2020-11-20,201
6,2020-11-21,197
6,2020-11-22,199
6,2020-11-23,183
6,2020-11-24,173
6,2020-11-25,163
6,2020-11-26,143
6,2020-11-27,141
6,2020-11-28,136
6,2020-11-29,190
6,2020-11-30,130
6,2020-12-01,93
6,2020-12-02,108
6,2020-12-03,95
6,2020-12-04,86
6,2020-12-05,76
6,2020-12-06,82
6,2020-12-07,79
6,2020-12-08,101
6,2020-12-09,97
6,2020-12-10,95
6,2020-12-11,80
6,2020-12-12,80
6,2020-12-13,87
6,2020-12-14,89
6,2020-12-15,83
6,2020-12-16,85
6,2020-12-17,81
6,2020-12-18,69
6,2020-12-19,68
6,2020-12-20,85
6,2020-12-21,87
6,2020-12-22,92
6,2020-12-23,85
6,2020-12-24,85
6,2020-12-25,104
6,2020-12-26,106
6,2020-12-27,117
6,2020-12-28,119
6,2020-12-29,113
6,2020-12-30,109
6,2020-12-31,114
6,2021-01-01,140
6,2021-01-02,140
6,2021-01-03,174
6,2021-01-04,189
6,2021-01-05,183
6,2021-01-06,216
6,2021-01-07,235
6,2021-01-08,234
6,2021-01-09,240
6,2021-01-10,289
6,2021-01-11,298
6,2021-01-12,314
6,2021-01-13,321
6,2021-01-14,344
6,2021-01-15,351
6,2021-01-16,366
6,2021-01-17,432
6,2021-01-18,470
6,2021-01-19,476
6,2021-01-20,506
6,2021-01-21,492
6,2021-01-22,444
6,2021-01-23,444
6,2021-01-24,507
6,2021-01-25,498
6,2021-01-26,460
6,2021-01-27,474
6,2021-01-28,464
6,2021-01-29,435
6,2021-01-30,416
6,2021-01-31,425
6,2021-02-01,427
6,2021-02-02,406
6,2021-02-03,372
6,2021-02-04,348
6,2021-02-05,294
6,2021-02-06,292
6,2021-02-07,279
6,2021-02-08,251
6,2021-02-09,234
6,2021-02-10,205
6,2021-02-11,189
6,2021-02-12,160
6,2021-02-13,160
6,2021-02-14,165
6,2021-02-15,148
6,2021-02-16,144
6,2021-02-17,133
6,2021-02-18,123
6,2021-02-19,110
6,2021-02-20,110
6,2021-02-21,111
6,2021-02-22,107
6,2021-02-23,89
6,2021-02-24,70
6,2021-02-25,65
6,2021-02-26,55
6,2021-02-27,55
6,2021-02-28,52
6,2021-03-01,52
6,2021-03-02,36
6,2021-03-03,33
6,2021-03-04,30
6,2021-03-05,25
6,2021-03-06,25
6,2021-03-07,30
6,2021-03-08,28
6,2021-03-09,26
6,2021-03-10,29
6,2021-03-11,27
6,2021-03-12,25
6,2021-03-13,24
6,2021-03-14,26
6,2021-03-15,24
6,2021-03-16,22
6,2021-03-17,24
6,2021-03-18,22
6,2021-03-19,21
6,2021-03-20,21
6,2021-03-21,26
6,2021-03-22,28
6,2021-03-23,28
6,2021-03-24,26
6,2021-03-25,27
6,2021-03-26,28
6,2021-03-27,28
6,2021-03-28,33
6,2021-03-29,35
6,2021-03-30,33
6,2021-03-31,34
6,2021-04-01,36
6,2021-04-02,41
6,2021-04-03,44
6,2021-04-04,49
6,2021-04-05,49
6,2021-04-06,51
6,2021-04-07,51
6,2021-04-08,50
6,2021-04-09,51
6,2021-04-10,51
6,2021-04-11,62
6,2021-04-12,63
6,2021-04-13,56
6,2021-04-14,56
6,2021-04-15,52
6,2021-04-16,50
6,2021-04-17,50
6,2021-04-18,54
6,2021-04-19,55
6,2021-04-20,57
6,2021-04-21,53
6,2021-04-22,51
6,2021-04-23,44
6,2021-04-24,44
6,2021-04-25,44
6,2021-04-26,47
6,2021-04-27,44
6,2021-04-28,38
6,2021-04-29,26
6,2021-04-30,22
6,2021-05-01,28
6,2021-05-02,29
6,2021-05-03,27
6,2021-05-04,23
6,2021-05-05,24
6,2021-05-06,24
6,2021-05-07,27
6,2021-05-08,26
6,2021-05-09,34
7,2020-08-19,196
7,2020-08-20,194
7,2020-08-21,211
7,2020-08-22,211
7,2020-08-23,259
7,2020-08-24,277
7,2020-08-25,291
7,2020-08-26,286
7,2020-08-27,296
7,2020-08-28,280
7,2020-08-29,282
7,2020-08-30,343
7,2020-08-31,344
7,2020-09-01,342
7,2020-09-02,363
7,2020-09-03,364
7,2020-09-04,336
7,2020-09-05,336
7,2020-09-06,402
7,2020-09-07,409
7,2020-09-08,405
7,2020-09-09,383
7,2020-09-10,384
7,2020-09-11,380
7,2020-09-12,379
7,2020-09-13,395
7,2020-09-14,388
7,2020-09-15,376
7,2020-09-16,360
7,2020-09-17,346
7,2020-09-18,370
7,2020-09-19,375
7,2020-09-20,394
7,2020-09-21,372
7,2020-09-22,333
7,2020-09-23,510
7,2020-09-24,325
7,2020-09-25,312
7,2020-09-26,316
7,2020-09-27,333
7,2020-09-28,312
7,2020-09-29,291
7,2020-09-30,284
7,2020-10-01,277
7,2020-10-02,262
7,2020-10-03,259
7,2020-10-04,246
7,2020-10-05,253
7,2020-10-06,239
7,2020-10-07,222
7,2020-10-08,218
7,2020-10-09,193
7,2020-10-10,194
7,2020-10-11,207
7,2020-10-12,232
7,2020-10-13,218
7,2020-10-14,196
7,2020-10-15,171
7,2020-10-16,184
7,2020-10-17,184
7,2020-10-18,190
7,2020-10-19,198
7,2020-10-20,184
7,2020-10-21,329
7,2020-10-22,191
7,2020-10-23,185
7,2020-10-24,186
7,2020-10-25,204
7,2020-10-26,199
7,2020-10-27,197
7,2020-10-28,209
7,2020-10-29,193
7,2020-10-30,196
7,2020-10-31,198
7,2020-11-01,220
7,2020-11-02,214
7,2020-11-03,229
7,2020-11-04,233
7,2020-11-05,234
7,2020-11-06,238
7,2020-11-07,243
7,2020-11-08,266
7,2020-11-09,257
7,2020-11-10,246
7,2020-11-11,263
7,2020-11-12,258
7,2020-11-13,253
7,2020-11-14,256
7,2020-11-15,268
7,2020-11-16,292
7,2020-11-17,280
7,2020-11-18,277
7,2020-11-19,273
7,2020-11-20,267
7,2020-11-21,266
7,2020-11-22,279
7,2020-11-23,267
7,2020-11-24,264
7,2020-11-25,257
7,2020-11-26,249
7,2020-11-27,251
7,2020-11-28,248
7,2020-11-29,250
7,2020-11-30,250
7,2020-12-01,232
7,2020-12-02,222
7,2020-12-03,206
7,2020-12-04,197
7,2020-12-05,192
7,2020-12-06,197
7,2020-12-07,200
7,2020-12-08,222
7,2020-12-09,230
7,2020-12-10,236
7,2020-12-11,229
7,2020-12-12,237
7,2020-12-13,261
7,2020-12-14,288
7,2020-12-15,308
7,2020-12-16,299
7,2020-12-17,288
7,2020-12-18,301
7,2020-12-19,312
7,2020-12-20,348
7,2020-12-21,358
7,2020-12-22,354
7,2020-12-23,353
7,2020-12-24,346
7,2020-12-25,336
7,2020-12-26,313
7,2020-12-27,405
7,2020-12-28,416
7,2020-12-29,417
7,2020-12-30,404
7,2020-12-31,398
7,2021-01-01,403
7,2021-01-02,405
7,2021-01-03,427
7,2021-01-04,438
7,2021-01-05,436
7,2021-01-06,441
7,2021-01-07,442
7,2021-01-08,439
7,2021-01-09,442
7,2021-01-10,487
7,2021-01-11,482
7,2021-01-12,477
7,2021-01-13,475
7,2021-01-14,488
7,2021-01-15,501
7,2021-01-16,508
7,2021-01-17,555
7,2021-01-18,561
7,2021-01-19,560
7,2021-01-20,567
7,2021-01-21,560
7,2021-01-22,546
7,2021-01-23,559
7,2021-01-24,584
7,2021-01-25,579
7,2021-01-26,557
7,2021-01-27,559
7,2021-01-28,571
7,2021-01-29,548
7,2021-01-30,546
7,2021-01-31,564
7,2021-02-01,545
7,2021-02-02,537
7,2021-02-03,511
7,2021-02-04,469
7,2021-02-05,440
7,2021-02-06,439
7,2021-02-07,436
7,2021-02-08,402
7,2021-02-09,374
7,2021-02-10,357
7,2021-02-11,330
7,2021-02-12,300
7,2021-02-13,300
7,2021-02-14,296
7,2021-02-15,283
7,2021-02-16,263
7,2021-02-17,243
7,2021-02-18,242
7,2021-02-19,215
7,2021-02-20,215
7,2021-02-21,218
7,2021-02-22,206
7,2021-02-23,190
7,2021-02-24,187
7,2021-02-25,174
7,2021-02-26,153
7,2021-02-27,153
7,2021-02-28,152
7,2021-03-01,154
7,2021-03-02,143
7,2021-03-03,131
7,2021-03-04,118
7,2021-03-05,121
7,2021-03-06,121
7,2021-03-07,113
7,2021-03-08,114
7,2021-03-09,111
7,2021-03-10,83
7,2021-03-11,103
7,2021-03-12,96
7,2021-03-13,95
7,2021-03-14,93
7,2021-03-15,85
7,2021-03-16,86
7,2021-03-17,86
7,2021-03-18,80
7,2021-03-19,77
7,2021-03-20,77
7,2021-03-21,77
7,2021-03-22,82
7,2021-03-23,76
7,2021-03-24,73
7,2021-03-25,78
7,2021-03-26,70
7,2021-03-27,70
7,2021-03-28,74
7,2021-03-29,69
7,2021-03-30,71
7,2021-03-31,66
7,2021-04-01,67
7,2021-04-02,67
7,2021-04-03,67
7,2021-04-04,67
7,2021-04-05,70
7,2021-04-06,67
7,2021-04-07,60
7,2021-04-08,63
7,2021-04-09,59
7,2021-04-10,58
7,2021-04-11,63
7,2021-04-12,62
7,2021-04-13,58
7,2021-04-14,55
7,2021-04-15,58
7,2021-04-16,55
7,2021-04-17,55
7,2021-04-18,64
7,2021-04-19,60
7,2021-04-20,57
7,2021-04-21,60
7,2021-04-22,59
7,2021-04-23,51
7,2021-04-24,51
7,2021-04-25,58
7,2021-04-26,55
7,2021-04-27,57
7,2021-04-28,60
7,2021-04-29,62
7,2021-04-30,65
7,2021-05-01,65
7,2021-05-02,72
7,2021-05-03,65
7,2021-05-04,61
7,2021-05-05,59
7,2021-05-06,58
7,2021-05-07,57
7,2021-05-08,57
7,2021-05-09,63
8,2020-08-19,796
8,2020-08-20,801
8,2020-08-21,779
8,2020-08-22,773
8,2020-08-23,815
8,2020-08-24,824
8,2020-08-25,817
8,2020-08-26,812
8,2020-08-27,901
8,2020-08-28,849
8,2020-08-29,850
8,2020-08-30,903
8,2020-08-31,841
8,2020-09-01,833
8,2020-09-02,832
8,2020-09-03,799
8,2020-09-04,817
8,2020-09-05,817
8,2020-09-06,814
8,2020-09-07,858
8,2020-09-08,859
8,2020-09-09,859
8,2020-09-10,861
8,2020-09-11,860
8,2020-09-12,859
8,2020-09-13,952
8,2020-09-14,1150
8,2020-09-15,971
8,2020-09-16,1045
8,2020-09-17,975
8,2020-09-18,950
8,2020-09-19,951
8,2020-09-20,998
8,2020-09-21,1070
8,2020-09-22,1029
8,2020-09-23,1007
8,2020-09-24,1069
8,2020-09-25,1068
8,2020-09-26,1064
8,2020-09-27,1044
8,2020-09-28,1098
8,2020-09-29,1101
8,2020-09-30,1326
8,2020-10-01,1087
8,2020-10-02,1052
8,2020-10-03,1006
8,2020-10-04,1119
8,2020-10-05,1137
8,2020-10-06,1101
8,2020-10-07,1292
8,2020-10-08,1154
8,2020-10-09,1165
8,2020-10-10,1145
8,2020-10-11,1187
8,2020-10-12,1345
8,2020-10-13,1427
8,2020-10-14,1477
8,2020-10-15,1521
8,2020-10-16,1545
8,2020-10-17,1545
8,2020-10-18,1785
8,2020-10-19,1909
8,2020-10-20,1974
8,2020-10-21,2091
8,2020-10-22,2167
8,2020-10-23,2222
8,2020-10-24,2273
8,2020-10-25,2583
8,2020-10-26,2798
8,2020-10-27,2862
8,2020-10-28,3008
8,2020-10-29,3146
8,2020-10-30,3045
8,2020-10-31,3053
8,2020-11-01,3403
8,2020-11-02,3313
8,2020-11-03,3392
8,2020-11-04,3413
8,2020-11-05,3487
8,2020-11-06,3366
8,2020-11-07,3367
8,2020-11-08,3660
8,2020-11-09,3467
8,2020-11-10,3451
8,2020-11-11,3341
8,2020-11-12,3256
8,2020-11-13,3128
8,2020-11-14,3101
8,2020-11-15,3238
8,2020-11-16,3125
8,2020-11-17,3046
8,2020-11-18,2920
8,2020-11-19,2787
8,2020-11-20,2598
8,2020-11-21,2599
8,2020-11-22,2750
8,2020-11-23,2533
8,2020-11-24,2395
8,2020-11-25,2340
8,2020-11-26,2171
8,2020-11-27,2103
8,2020-11-28,2100
8,2020-11-29,2179
8,2020-11-30,2324
8,2020-12-01,2083
8,2020-12-02,1976
8,2020-12-03,1913
8,2020-12-04,1823
8,2020-12-05,1817
8,2020-12-06,1862
8,2020-12-07,1844
8,2020-12-08,1927
8,2020-12-09,1842
8,2020-12-10,1843
8,2020-12-11,1820
8,2020-12-12,1833
8,2020-12-13,1982
8,2020-12-14,2019
8,2020-12-15,1894
8,2020-12-16,1959
8,2020-12-17,1898
8,2020-12-18,1889
8,2020-12-19,1891
8,2020-12-20,2046
8,2020-12-21,2016
8,2020-12-22,2094
8,2020-12-23,1965
8,2020-12-24,1957
8,2020-12-25,1962
8,2020-12-26,1976
8,2020-12-27,2159
8,2020-12-28,2192
8,2020-12-29,2319
8,2020-12-30,2271
8,2020-12-31,2264
8,2021-01-01,2356
8,2021-01-02,2364
8,2021-01-03,2598
8,2021-01-04,2643
8,2021-01-05,2639
8,2021-01-06,2751
8,2021-01-07,2813
8,2021-01-08,2781
8,2021-01-09,2791
8,2021-01-10,2984
8,2021-01-11,3069
8,2021-01-12,3170
8,2021-01-13,3192
8,2021-01-14,3268
8,2021-01-15,3290
8,2021-01-16,3271
8,2021-01-17,3615
8,2021-01-18,3683
8,2021-01-19,3786
8,2021-01-20,3830
8,2021-01-21,3910
8,2021-01-22,3944
8,2021-01-23,3950
8,2021-01-24,4158
8,2021-01-25,4203
8,2021-01-26,4124
8,2021-01-27,4068
8,2021-01-28,4078
8,2021-01-29,4001
8,2021-01-30,4007
8,2021-01-31,4101
8,2021-02-01,4012
8,2021-02-02,3897
8,2021-02-03,3805
8,2021-02-04,3641
8,2021-02-05,3455
8,2021-02-06,3420
8,2021-02-07,3502
8,2021-02-08,3359
8,2021-02-09,3208
8,2021-02-10,3045
8,2021-02-11,2903
8,2021-02-12,2759
8,2021-02-13,2764
8,2021-02-14,2843
8,2021-02-15,2718
8,2021-02-16,2572
8,2021-02-17,2485
8,2021-02-18,2420
8,2021-02-19,2296
8,2021-02-20,2294
8,2021-02-21,2308
8,2021-02-22,2182
8,2021-02-23,2105
8,2021-02-24,1982
8,2021-02-25,1915
8,2021-02-26,1809
8,2021-02-27,1813
8,2021-02-28,1920
8,2021-03-01,1843
8,2021-03-02,1753
8,2021-03-03,1717
8,2021-03-04,1672
8,2021-03-05,1687
8,2021-03-06,1631
8,2021-03-07,1715
8,2021-03-08,1660
8,2021-03-09,1655
8,2021-03-10,1585
8,2021-03-11,1541
8,2021-03-12,1509
8,2021-03-13,1513
8,2021-03-14,1917
8,2021-03-15,1551
8,2021-03-16,1497
8,2021-03-17,1462
8,2021-03-18,1475
8,2021-03-19,1425
8,2021-03-20,1423
8,2021-03-21,1503
8,2021-03-22,1514
8,2021-03-23,1507
8,2021-03-24,1494
8,2021-03-25,1528
8,2021-03-26,1474
8,2021-03-27,1476
8,2021-03-28,1620
8,2021-03-29,1635
8,2021-03-30,1614
8,2021-03-31,1589
8,2021-04-01,1575
8,2021-04-02,1638
8,2021-04-03,1599
8,2021-04-04,1621
8,2021-04-05,1861
8,2021-04-06,1879
8,2021-04-07,1820
8,2021-04-08,1789
8,2021-04-09,1742
8,2021-04-10,1749
8,2021-04-11,1879
8,2021-04-12,1851
8,2021-04-13,1767
8,2021-04-14,1695
8,2021-04-15,1721
8,2021-04-16,1651
8,2021-04-17,1653
8,2021-04-18,1728
8,2021-04-19,1714
8,2021-04-20,1627
8,2021-04-21,1606
8,2021-04-22,1588
8,2021-04-23,1533
8,2021-04-24,1533
8,2021-04-25,1603
8,2021-04-26,1579
8,2021-04-27,1539
8,2021-04-28,1499
8,2021-04-29,1477
8,2021-04-30,1402
8,2021-05-01,1427
8,2021-05-02,1480
8,2021-05-03,1450
8,2021-05-04,1383
8,2021-05-05,1354
8,2021-05-06,1268
8,2021-05-07,1212
8,2021-05-08,1204
8,2021-05-09,1207
9,2020-08-19,35
9,2020-08-20,32
9,2020-08-21,33
9,2020-08-22,33
9,2020-08-23,39
9,2020-08-24,43
9,2020-08-25,42
9,2020-08-26,45
9,2020-08-27,45
9,2020-08-28,43
9,2020-08-29,43
9,2020-08-30,45
9,2020-08-31,45
9,2020-09-01,44
9,2020-09-02,41
9,2020-09-03,43
9,2020-09-04,45
9,2020-09-05,45
9,2020-09-06,51
9,2020-09-07,52
9,2020-09-08,61
9,2020-09-09,67
9,2020-09-10,65
9,2020-09-11,67
9,2020-09-12,67
9,2020-09-13,78
9,2020-09-14,70
9,2020-09-15,87
9,2020-09-16,87
9,2020-09-17,86
9,2020-09-18,82
9,2020-09-19,84
9,2020-09-20,94
9,2020-09-21,101
9,2020-09-22,91
9,2020-09-23,105
9,2020-09-24,107
9,2020-09-25,99
9,2020-09-26,99
9,2020-09-27,118
9,2020-09-28,111
9,2020-09-29,113
9,2020-09-30,114
9,2020-10-01,112
9,2020-10-02,101
9,2020-10-03,101
9,2020-10-04,107
9,2020-10-05,107
9,2020-10-06,109
9,2020-10-07,116
9,2020-10-08,114
9,2020-10-09,108
9,2020-10-10,108
9,2020-10-11,112
9,2020-10-12,115
9,2020-10-13,118
9,2020-10-14,107
9,2020-10-15,112
9,2020-10-16,126
9,2020-10-17,126
9,2020-10-18,147
9,2020-10-19,150
9,2020-10-20,155
9,2020-10-21,160
9,2020-10-22,180
9,2020-10-23,179
9,2020-10-24,179
9,2020-10-25,202
9,2020-10-26,212
9,2020-10-27,213
9,2020-10-28,222
9,2020-10-29,239
9,2020-10-30,251
9,2020-10-31,251
9,2020-11-01,251
9,2020-11-02,280
9,2020-11-03,287
9,2020-11-04,305
9,2020-11-05,320
9,2020-11-06,316
9,2020-11-07,316
9,2020-11-08,366
9,2020-11-09,384
9,2020-11-10,374
9,2020-11-11,360
9,2020-11-12,340
9,2020-11-13,326
9,2020-11-14,326
9,2020-11-15,321
9,2020-11-16,326
9,2020-11-17,321
9,2020-11-18,328
9,2020-11-19,315
9,2020-11-20,288
9,2020-11-21,288
9,2020-11-22,291
9,2020-11-23,278
9,2020-11-24,261
9,2020-11-25,249
9,2020-11-26,245
9,2020-11-27,248
9,2020-11-28,248
9,2020-11-29,247
9,2020-11-30,234
9,2020-12-01,233
9,2020-12-02,229
9,2020-12-03,234
9,2020-12-04,221
9,2020-12-05,221
9,2020-12-06,224
9,2020-12-07,224
9,2020-12-08,224
9,2020-12-09,226
9,2020-12-10,231
9,2020-12-11,234
9,2020-12-12,216
9,2020-12-13,203
9,2020-12-14,198
9,2020-12-15,200
9,2020-12-16,183
9,2020-12-17,173
9,2020-12-18,153
9,2020-12-19,153
9,2020-12-20,157
9,2020-12-21,156
9,2020-12-22,138
9,2020-12-23,128
9,2020-12-24,128
9,2020-12-25,134
9,2020-12-26,125
9,2020-12-27,125
9,2020-12-28,135
9,2020-12-29,131
9,2020-12-30,127
9,2020-12-31,126
9,2021-01-01,119
9,2021-01-02,119
9,2021-01-03,114
9,2021-01-04,98
9,2021-01-05,98
9,2021-01-06,88
9,2021-01-07,86
9,2021-01-08,77
9,2021-01-09,77
9,2021-01-10,83
9,2021-01-11,85
9,2021-01-12,91
9,2021-01-13,91
9,2021-01-14,94
9,2021-01-15,95
9,2021-01-16,95
9,2021-01-17,106
9,2021-01-18,115
9,2021-01-19,116
9,2021-01-20,125
9,2021-01-21,134
9,2021-01-22,138
9,2021-01-23,138
9,2021-01-24,161
9,2021-01-25,164
9,2021-01-26,162
9,2021-01-27,164
9,2021-01-28,167
9,2021-01-29,167
9,2021-01-30,167
9,2021-01-31,177
9,2021-02-01,169
9,2021-02-02,165
9,2021-02-03,163
9,2021-02-04,158
9,2021-02-05,145
9,2021-02-06,145
9,2021-02-07,149
9,2021-02-08,153
9,2021-02-09,144
9,2021-02-10,145
9,2021-02-11,143
9,2021-02-12,137
9,2021-02-13,137
9,2021-02-14,142
9,2021-02-15,136
9,2021-02-16,128
9,2021-02-17,124
9,2021-02-18,120
9,2021-02-19,102
9,2021-02-20,102
9,2021-02-21,114
9,2021-02-22,113
9,2021-02-23,110
9,2021-02-24,93
9,2021-02-25,90
9,2021-02-26,78
9,2021-02-27,78
9,2021-02-28,87
9,2021-03-01,82
9,2021-03-02,72
9,2021-03-03,76
9,2021-03-04,85
9,2021-03-05,88
9,2021-03-06,88
9,2021-03-07,93
9,2021-03-08,96
9,2021-03-09,90
9,2021-03-10,88
9,2021-03-11,90
9,2021-03-12,80
9,2021-03-13,80
9,2021-03-14,85
9,2021-03-15,79
9,2021-03-16,76
9,2021-03-17,75
9,2021-03-18,67
9,2021-03-19,63
9,2021-03-20,63
9,2021-03-21,58
9,2021-03-22,60
9,2021-03-23,72
9,2021-03-24,80
9,2021-03-25,68
9,2021-03-26,71
9,2021-03-27,71
9,2021-03-28,79
9,2021-03-29,85
9,2021-03-30,87
9,2021-03-31,88
9,2021-04-01,88
9,2021-04-02,97
9,2021-04-03,97
9,2021-04-04,105
9,2021-04-05,106
9,2021-04-06,110
9,2021-04-07,115
9,2021-04-08,123
9,2021-04-09,108
9,2021-04-10,108
9,2021-04-11,106
9,2021-04-12,109
9,2021-04-13,109
9,2021-04-14,99
9,2021-04-15,99
9,2021-04-16,95
9,2021-04-17,95
9,2021-04-18,84
9,2021-04-19,86
9,2021-04-20,90
9,2021-04-21,91
9,2021-04-22,91
9,2021-04-23,97
9,2021-04-24,97
9,2021-04-25,104
9,2021-04-26,101
9,2021-04-27,96
9,2021-04-28,104
9,2021-04-29,97
9,2021-04-30,97
9,2021-05-01,97
9,2021-05-02,100
9,2021-05-03,95
9,2021-05-04,97
9,2021-05-05,97
9,2021-05-06,90
9,2021-05-07,90
9,2021-05-08,90
9,2021-05-09,93
10,2020-08-19,11
10,2020-08-20,14
10,2020-08-21,14
10,2020-08-22,14
10,2020-08-23,16
10,2020-08-24,18
10,2020-08-25,18
10,2020-08-26,16
10,2020-08-27,17
10,2020-08-28,17
10,2020-08-29,17
10,2020-08-30,19
10,2020-08-31,20
10,2020-09-01,19
10,2020-09-02,22
10,2020-09-03,19
10,2020-09-04,16
10,2020-09-05,16
10,2020-09-06,18
10,2020-09-07,21
10,2020-09-08,28
10,2020-09-09,36
10,2020-09-10,40
10,2020-09-11,44
10,2020-09-12,44
10,2020-09-13,62
10,2020-09-14,55
10,2020-09-15,61
10,2020-09-16,64
10,2020-09-17,64
10,2020-09-18,68
10,2020-09-19,68
10,2020-09-20,74
10,2020-09-21,78
10,2020-09-22,75
10,2020-09-23,82
10,2020-09-24,87
10,2020-09-25,91
10,2020-09-26,92
10,2020-09-27,95
10,2020-09-28,91
10,2020-09-29,82
10,2020-09-30,82
10,2020-10-01,79
10,2020-10-02,73
10,2020-10-03,73
10,2020-10-04,85
10,2020-10-05,69
10,2020-10-06,69
10,2020-10-07,62
10,2020-10-08,62
10,2020-10-09,59
10,2020-10-10,63
10,2020-10-11,67
10,2020-10-12,68
10,2020-10-13,74
10,2020-10-14,71
10,2020-10-15,74
10,2020-10-16,63
10,2020-10-17,67
10,2020-10-18,76
10,2020-10-19,76
10,2020-10-20,70
10,2020-10-21,72
10,2020-10-22,72
10,2020-10-23,76
10,2020-10-24,77
10,2020-10-25,87
10,2020-10-26,91
10,2020-10-27,95
10,2020-10-28,96
10,2020-10-29,94
10,2020-10-30,93
10,2020-10-31,99
10,2020-11-01,119
10,2020-11-02,126
10,2020-11-03,125
10,2020-11-04,125
10,2020-11-05,132
10,2020-11-06,130
10,2020-11-07,132
10,2020-11-08,138
10,2020-11-09,137
10,2020-11-10,137
10,2020-11-11,126
10,2020-11-12,122
10,2020-11-13,114
10,2020-11-14,112
10,2020-11-15,121
10,2020-11-16,114
10,2020-11-17,114
10,2020-11-18,108
10,2020-11-19,110
10,2020-11-20,102
10,2020-11-21,108
10,2020-11-22,116
10,2020-11-23,116
10,2020-11-24,111
10,2020-11-25,110
10,2020-11-26,106
10,2020-11-27,97
10,2020-11-28,96
10,2020-11-29,110
10,2020-11-30,106
10,2020-12-01,99
10,2020-12-02,91
10,2020-12-03,96
10,2020-12-04,74
10,2020-12-05,75
10,2020-12-06,80
10,2020-12-07,83
10,2020-12-08,89
10,2020-12-09,85
10,2020-12-10,83
10,2020-12-11,78
10,2020-12-12,78
10,2020-12-13,88
10,2020-12-14,82
10,2020-12-15,82
10,2020-12-16,87
10,2020-12-17,97
10,2020-12-18,94
10,2020-12-19,94
10,2020-12-20,107
10,2020-12-21,106
10,2020-12-22,113
10,2020-12-23,108
10,2020-12-24,110
10,2020-12-25,120
10,2020-12-26,118
10,2020-12-27,121
10,2020-12-28,133
10,2020-12-29,121
10,2020-12-30,111
10,2020-12-31,114
10,2021-01-01,124
10,2021-01-02,125
10,2021-01-03,147
10,2021-01-04,153
10,2021-01-05,153
